6.8114,-5,32,0,250,112,0.16,0.158,40
7.2248,-4,32,0,250,112,0.16,0.158,40
7.5452,-3,32,0,250,112,0.16,0.158,40
7.5965,-2,32,0,250,112,0.16,0.158,40
7.487,-1,32,0,250,112,0.16,0.158,40
7.1671,0,32,0,250,112,0.16,0.158,40
5.9559,1,32,0,250,112,0.16,0.158,40
4.4702,2,32,0,250,112,0.16,0.158,40
3.6645,3,32,0,250,112,0.16,0.158,40
5.1883,-8,36,0,250,112,0.16,0.158,40
0.53853,1,0,0,250,112,0.16,0.158,40
5.6457,-7,36,0,250,112,0.16,0.158,40
6.2205,-6,36,0,250,112,0.16,0.158,40
6.6394,-5,36,0,250,112,0.16,0.158,40
6.952,-4,36,0,250,112,0.16,0.158,40
7.4017,-3,36,0,250,112,0.16,0.158,40
7.661,-2,36,0,250,112,0.16,0.158,40
7.5927,-1,36,0,250,112,0.16,0.158,40
7.1499,0,36,0,250,112,0.16,0.158,40
6.5137,1,36,0,250,112,0.16,0.158,40
4.9084,2,36,0,250,112,0.16,0.158,40
-0.10562,2,0,0,250,112,0.16,0.158,40
3.9518,3,36,0,250,112,0.16,0.158,40
5.0888,-8,40,0,250,112,0.16,0.158,40
5.6105,-7,40,0,250,112,0.16,0.158,40
5.9827,-6,40,0,250,112,0.16,0.158,40
6.5252,-5,40,0,250,112,0.16,0.158,40
6.8922,-4,40,0,250,112,0.16,0.158,40
7.3465,-3,40,0,250,112,0.16,0.158,40
7.5763,-2,40,0,250,112,0.16,0.158,40
7.4109,-1,40,0,250,112,0.16,0.158,40
7.3004,0,40,0,250,112,0.16,0.158,40
-2.3532,3,0,0,250,112,0.16,0.158,40
6.7094,1,40,0,250,112,0.16,0.158,40
5.7749,2,40,0,250,112,0.16,0.158,40
4.2639,3,40,0,250,112,0.16,0.158,40
6.1427,-8,4,0,250,112,0.16,0.158,40
6.885,-7,4,0,250,112,0.16,0.158,40
7.4644,-6,4,0,250,112,0.16,0.158,40
7.7595,-5,4,0,250,112,0.16,0.158,40
7.9149,-4,4,0,250,112,0.16,0.158,40
7.4954,-3,4,0,250,112,0.16,0.158,40
6.3637,-2,4,0,250,112,0.16,0.158,40
6.2348,-8,0,0,250,112,0.16,0.158,40
5.9177,-1,4,0,250,112,0.16,0.158,40
3.9116,0,4,0,250,112,0.16,0.158,40
2.1783,1,4,0,250,112,0.16,0.158,40
0.45399,2,4,0,250,112,0.16,0.158,40
-2.079,3,4,0,250,112,0.16,0.158,40
6.0446,-8,8,0,250,112,0.16,0.158,40
6.7259,-7,8,0,250,112,0.16,0.158,40
7.3102,-6,8,0,250,112,0.16,0.158,40
7.8318,-5,8,0,250,112,0.16,0.158,40
7.9363,-4,8,0,250,112,0.16,0.158,40
6.9083,-7,0,0,250,112,0.16,0.158,40
7.7374,-3,8,0,250,112,0.16,0.158,40
7.295,-2,8,0,250,112,0.16,0.158,40
5.9288,-1,8,0,250,112,0.16,0.158,40
2.7952,0,8,0,250,112,0.16,0.158,40
2.3159,1,8,0,250,112,0.16,0.158,40
0.99645,2,8,0,250,112,0.16,0.158,40
-0.1404,3,8,0,250,112,0.16,0.158,40
5.8734,-8,12,0,250,112,0.16,0.158,40
6.5777,-7,12,0,250,112,0.16,0.158,40
7.112,-6,12,0,250,112,0.16,0.158,40
7.4644,-6,0,0,250,112,0.16,0.158,40
7.6874,-5,12,0,250,112,0.16,0.158,40
7.8625,-4,12,0,250,112,0.16,0.158,40
7.9658,-3,12,0,250,112,0.16,0.158,40
7.4715,-2,12,0,250,112,0.16,0.158,40
6.2922,-1,12,0,250,112,0.16,0.158,40
5.4455,0,12,0,250,112,0.16,0.158,40
4.2317,1,12,0,250,112,0.16,0.158,40
1.9038,2,12,0,250,112,0.16,0.158,40
-0.83632,3,12,0,250,112,0.16,0.158,40
5.7662,-8,16,0,250,112,0.16,0.158,40
7.6675,-5,0,0,250,112,0.16,0.158,40
6.4491,-7,16,0,250,112,0.16,0.158,40
7.1249,-6,16,0,250,112,0.16,0.158,40
7.4846,-5,16,0,250,112,0.16,0.158,40
7.7734,-4,16,0,250,112,0.16,0.158,40
7.9363,-3,16,0,250,112,0.16,0.158,40
7.6349,-2,16,0,250,112,0.16,0.158,40
7.0059,-1,16,0,250,112,0.16,0.158,40
6.2971,0,16,0,250,112,0.16,0.158,40
4.3096,1,16,0,250,112,0.16,0.158,40
3.0525,2,16,0,250,112,0.16,0.158,40
7.6557,-4,0,0,250,112,0.16,0.158,40
1.4243,3,16,0,250,112,0.16,0.158,40
5.6211,-8,20,0,250,112,0.16,0.158,40
6.363,-7,20,0,250,112,0.16,0.158,40
6.8453,-6,20,0,250,112,0.16,0.158,40
7.3189,-5,20,0,250,112,0.16,0.158,40
7.7903,-4,20,0,250,112,0.16,0.158,40
7.8507,-3,20,0,250,112,0.16,0.158,40
7.7819,-2,20,0,250,112,0.16,0.158,40
7.2788,-1,20,0,250,112,0.16,0.158,40
6.6426,0,20,0,250,112,0.16,0.158,40
7.0835,-3,0,0,250,112,0.16,0.158,40
4.9959,1,20,0,250,112,0.16,0.158,40
3.0273,2,20,0,250,112,0.16,0.158,40
1.7103,3,20,0,250,112,0.16,0.158,40
5.5452,-8,24,0,250,112,0.16,0.158,40
6.0478,-7,24,0,250,112,0.16,0.158,40
6.6921,-6,24,0,250,112,0.16,0.158,40
7.2427,-5,24,0,250,112,0.16,0.158,40
7.5391,-4,24,0,250,112,0.16,0.158,40
7.8982,-3,24,0,250,112,0.16,0.158,40
7.842,-2,24,0,250,112,0.16,0.158,40
6.3281,-2,0,0,250,112,0.16,0.158,40
7.2961,-1,24,0,250,112,0.16,0.158,40
6.3659,0,24,0,250,112,0.16,0.158,40
5.044,1,24,0,250,112,0.16,0.158,40
4.0013,2,24,0,250,112,0.16,0.158,40
2.8498,3,24,0,250,112,0.16,0.158,40
5.3858,-8,28,0,250,112,0.16,0.158,40
6.0128,-7,28,0,250,112,0.16,0.158,40
6.4835,-6,28,0,250,112,0.16,0.158,40
7.0333,-5,28,0,250,112,0.16,0.158,40
7.3343,-4,28,0,250,112,0.16,0.158,40
4.6601,-1,0,0,250,112,0.16,0.158,40
7.7734,-3,28,0,250,112,0.16,0.158,40
7.6194,-2,28,0,250,112,0.16,0.158,40
7.468,-1,28,0,250,112,0.16,0.158,40
6.7985,0,28,0,250,112,0.16,0.158,40
5.4609,1,28,0,250,112,0.16,0.158,40
4.6299,2,28,0,250,112,0.16,0.158,40
3.7692,3,28,0,250,112,0.16,0.158,40
5.2729,-8,32,0,250,112,0.16,0.158,40
5.8297,-7,32,0,250,112,0.16,0.158,40
6.2936,-6,32,0,250,112,0.16,0.158,40
4.7136,0,0,0,250,112,0.16,0.158,40
