-1.6198,1,0,0,250,112,0.16,0.158,25
-1.684,2,0,0,250,112,0.16,0.158,25
5.8143,-9,2.5,0,250,112,0.16,0.158,25
6.5777,-8,2.5,0,250,112,0.16,0.158,25
7.2311,-7,2.5,0,250,112,0.16,0.158,25
7.6715,-6,2.5,0,250,112,0.16,0.158,25
7.6623,-5,2.5,0,250,112,0.16,0.158,25
7.6492,-4,2.5,0,250,112,0.16,0.158,25
6.9011,-3,2.5,0,250,112,0.16,0.158,25
5.8806,-9,0,0,250,112,0.16,0.158,25
5.3921,-2,2.5,0,250,112,0.16,0.158,25
4.5875,-1,2.5,0,250,112,0.16,0.158,25
2.1403,0,2.5,0,250,112,0.16,0.158,25
0.16806,1,2.5,0,250,112,0.16,0.158,25
-2.0549,2,2.5,0,250,112,0.16,0.158,25
5.8108,-9,5,0,250,112,0.16,0.158,25
6.458,-8,5,0,250,112,0.16,0.158,25
7.0718,-7,5,0,250,112,0.16,0.158,25
7.6003,-6,5,0,250,112,0.16,0.158,25
7.7763,-5,5,0,250,112,0.16,0.158,25
6.5031,-8,0,0,250,112,0.16,0.158,25
7.0923,-7,0,0,250,112,0.16,0.158,25
7.4954,-6,0,0,250,112,0.16,0.158,25
7.5038,-5,0,0,250,112,0.16,0.158,25
