-1.9726,4,0,0,250,112,0.16,0.158,80
-2.7649,5,0,0,250,112,0.16,0.158,80
4.8146,-6,8,0,250,112,0.16,0.158,80
5.53,-5,8,0,250,112,0.16,0.158,80
6.2151,-4,8,0,250,112,0.16,0.158,80
6.8497,-3,8,0,250,112,0.16,0.158,80
7.0181,-2,8,0,250,112,0.16,0.158,80
5.9795,-5,7.5,0,250,112,0.16,0.158,75
7.0563,-1,8,0,250,112,0.16,0.158,80
6.5645,0,8,0,250,112,0.16,0.158,80
5.782,1,8,0,250,112,0.16,0.158,80
4.2811,2,8,0,250,112,0.16,0.158,80
2.8446,3,8,0,250,112,0.16,0.158,80
0.81225,4,8,0,250,112,0.16,0.158,80
-1.6032,5,8,0,250,112,0.16,0.158,80
4.68,-6,16,0,250,112,0.16,0.158,80
5.5181,-5,16,0,250,112,0.16,0.158,80
6.1955,-4,16,0,250,112,0.16,0.158,80
6.6612,-4,7.5,0,250,112,0.16,0.158,75
6.7443,-3,16,0,250,112,0.16,0.158,80
7.2831,-2,16,0,250,112,0.16,0.158,80
7.4051,-1,16,0,250,112,0.16,0.158,80
7.2102,0,16,0,250,112,0.16,0.158,80
6.6766,1,16,0,250,112,0.16,0.158,80
4.5098,2,16,0,250,112,0.16,0.158,80
3.8324,3,16,0,250,112,0.16,0.158,80
2.5451,4,16,0,250,112,0.16,0.158,80
0.62146,5,16,0,250,112,0.16,0.158,80
4.5371,-6,24,0,250,112,0.16,0.158,80
7.0913,-3,7.5,0,250,112,0.16,0.158,75
5.3246,-5,24,0,250,112,0.16,0.158,80
6.0787,-4,24,0,250,112,0.16,0.158,80
6.7418,-3,24,0,250,112,0.16,0.158,80
7.3532,-2,24,0,250,112,0.16,0.158,80
7.4727,-1,24,0,250,112,0.16,0.158,80
7.4051,0,24,0,250,112,0.16,0.158,80
7.1239,1,24,0,250,112,0.16,0.158,80
5.7442,2,24,0,250,112,0.16,0.158,80
5.1133,3,24,0,250,112,0.16,0.158,80
3.5698,4,24,0,250,112,0.16,0.158,80
7.2928,-2,7.5,0,250,112,0.16,0.158,75
0.52065,5,24,0,250,112,0.16,0.158,80
4.4449,-6,32,0,250,112,0.16,0.158,80
5.2279,-5,32,0,250,112,0.16,0.158,80
5.9073,-4,32,0,250,112,0.16,0.158,80
6.5903,-3,32,0,250,112,0.16,0.158,80
7.155,-2,32,0,250,112,0.16,0.158,80
7.4597,-1,32,0,250,112,0.16,0.158,80
7.4846,0,32,0,250,112,0.16,0.158,80
7.3432,1,32,0,250,112,0.16,0.158,80
6.4042,2,32,0,250,112,0.16,0.158,80
7.0391,-1,7.5,0,250,112,0.16,0.158,75
5.6994,3,32,0,250,112,0.16,0.158,80
3.6411,4,32,0,250,112,0.16,0.158,80
2.3708,5,32,0,250,112,0.16,0.158,80
4.3678,-6,40,0,250,112,0.16,0.158,80
5.1302,-5,40,0,250,112,0.16,0.158,80
5.7436,-4,40,0,250,112,0.16,0.158,80
6.5061,-3,40,0,250,112,0.16,0.158,80
7.0962,-2,40,0,250,112,0.16,0.158,80
7.3767,-1,40,0,250,112,0.16,0.158,80
7.4491,0,40,0,250,112,0.16,0.158,80
6.5614,0,7.5,0,250,112,0.16,0.158,75
5.2991,-6,0,0,250,112,0.16,0.158,75
7.3521,1,40,0,250,112,0.16,0.158,80
6.9602,2,40,0,250,112,0.16,0.158,80
5.9745,3,40,0,250,112,0.16,0.158,80
5.179,4,40,0,250,112,0.16,0.158,80
2.4058,5,40,0,250,112,0.16,0.158,80
4.208,-6,48,0,250,112,0.16,0.158,80
5.0208,-5,48,0,250,112,0.16,0.158,80
5.5517,-4,48,0,250,112,0.16,0.158,80
6.2575,-3,48,0,250,112,0.16,0.158,80
6.8453,-2,48,0,250,112,0.16,0.158,80
5.2764,1,7.5,0,250,112,0.16,0.158,75
7.2671,-1,48,0,250,112,0.16,0.158,80
7.5452,0,48,0,250,112,0.16,0.158,80
7.4433,1,48,0,250,112,0.16,0.158,80
7.0106,2,48,0,250,112,0.16,0.158,80
5.7165,3,48,0,250,112,0.16,0.158,80
4.8213,4,48,0,250,112,0.16,0.158,80
3.584,5,48,0,250,112,0.16,0.158,80
4.0533,-6,56,0,250,112,0.16,0.158,80
4.7958,-5,56,0,250,112,0.16,0.158,80
5.4641,-4,56,0,250,112,0.16,0.158,80
4.6359,2,7.5,0,250,112,0.16,0.158,75
6.0735,-3,56,0,250,112,0.16,0.158,80
6.6612,-2,56,0,250,112,0.16,0.158,80
7.161,-1,56,0,250,112,0.16,0.158,80
7.4017,0,56,0,250,112,0.16,0.158,80
7.3869,1,56,0,250,112,0.16,0.158,80
6.9401,2,56,0,250,112,0.16,0.158,80
5.9177,3,56,0,250,112,0.16,0.158,80
4.5999,4,56,0,250,112,0.16,0.158,80
3.117,5,56,0,250,112,0.16,0.158,80
3.9794,-6,64,0,250,112,0.16,0.158,80
2.877,3,7.5,0,250,112,0.16,0.158,75
4.6385,-5,64,0,250,112,0.16,0.158,80
5.3317,-4,64,0,250,112,0.16,0.158,80
6.0357,-3,64,0,250,112,0.16,0.158,80
6.5816,-2,64,0,250,112,0.16,0.158,80
7.0815,-1,64,0,250,112,0.16,0.158,80
7.4398,0,64,0,250,112,0.16,0.158,80
7.3644,1,64,0,250,112,0.16,0.158,80
7.0563,2,64,0,250,112,0.16,0.158,80
6.3832,3,64,0,250,112,0.16,0.158,80
5.3889,4,64,0,250,112,0.16,0.158,80
0.083233,4,7.5,0,250,112,0.16,0.158,75
2.7711,5,64,0,250,112,0.16,0.158,80
3.8321,-6,72,0,250,112,0.16,0.158,80
4.5144,-5,72,0,250,112,0.16,0.158,80
5.2784,-4,72,0,250,112,0.16,0.158,80
5.8072,-3,72,0,250,112,0.16,0.158,80
6.4842,-2,72,0,250,112,0.16,0.158,80
7.0525,-1,72,0,250,112,0.16,0.158,80
7.2554,0,72,0,250,112,0.16,0.158,80
7.2671,1,72,0,250,112,0.16,0.158,80
7.0059,2,72,0,250,112,0.16,0.158,80
-3.409,5,7.5,0,250,112,0.16,0.158,75
6.4461,3,72,0,250,112,0.16,0.158,80
5.3827,4,72,0,250,112,0.16,0.158,80
3.8,5,72,0,250,112,0.16,0.158,80
3.7168,-6,80,0,250,112,0.16,0.158,80
4.44,-5,80,0,250,112,0.16,0.158,80
5.0845,-4,80,0,250,112,0.16,0.158,80
5.6671,-3,80,0,250,112,0.16,0.158,80
6.2492,-2,80,0,250,112,0.16,0.158,80
6.8427,-1,80,0,250,112,0.16,0.158,80
7.0952,0,80,0,250,112,0.16,0.158,80
5.1027,-6,15,0,250,112,0.16,0.158,75
7.229,1,80,0,250,112,0.16,0.158,80
7.0353,2,80,0,250,112,0.16,0.158,80
6.4759,3,80,0,250,112,0.16,0.158,80
5.5409,4,80,0,250,112,0.16,0.158,80
4.1239,5,80,0,250,112,0.16,0.158,80
3.3734,-3,0,0,250,112,0.16,0.158,120
4.0521,-2,0,0,250,112,0.16,0.158,120
4.5918,-1,0,0,250,112,0.16,0.158,120
4.7918,0,0,0,250,112,0.16,0.158,120
4.648,1,0,0,250,112,0.16,0.158,120
5.8019,-5,15,0,250,112,0.16,0.158,75
4.1394,2,0,0,250,112,0.16,0.158,120
2.8949,3,0,0,250,112,0.16,0.158,120
0.73556,4,0,0,250,112,0.16,0.158,120
-0.39424,5,0,0,250,112,0.16,0.158,120
-3.3358,6,0,0,250,112,0.16,0.158,120
-5.0155,7,0,0,250,112,0.16,0.158,120
-9.8584,8,0,0,250,112,0.16,0.158,120
3.4556,-3,10,0,250,112,0.16,0.158,120
4.1605,-2,10,0,250,112,0.16,0.158,120
4.7727,-1,10,0,250,112,0.16,0.158,120
6.5567,-4,15,0,250,112,0.16,0.158,75
5.1667,0,10,0,250,112,0.16,0.158,120
5.3057,1,10,0,250,112,0.16,0.158,120
5.0478,2,10,0,250,112,0.16,0.158,120
4.1664,3,10,0,250,112,0.16,0.158,120
2.5592,4,10,0,250,112,0.16,0.158,120
0.78772,5,10,0,250,112,0.16,0.158,120
-1.7583,6,10,0,250,112,0.16,0.158,120
-2.8511,7,10,0,250,112,0.16,0.158,120
-7.1731,8,10,0,250,112,0.16,0.158,120
3.3747,-3,20,0,250,112,0.16,0.158,120
7.0496,-3,15,0,250,112,0.16,0.158,75
4.1037,-2,20,0,250,112,0.16,0.158,120
4.8074,-1,20,0,250,112,0.16,0.158,120
5.3651,0,20,0,250,112,0.16,0.158,120
5.8309,1,20,0,250,112,0.16,0.158,120
5.7954,2,20,0,250,112,0.16,0.158,120
4.9624,3,20,0,250,112,0.16,0.158,120
4.0794,4,20,0,250,112,0.16,0.158,120
2.9233,5,20,0,250,112,0.16,0.158,120
0.28547,6,20,0,250,112,0.16,0.158,120
-1.1721,7,20,0,250,112,0.16,0.158,120
7.4351,-2,15,0,250,112,0.16,0.158,75
6.0211,-5,0,0,250,112,0.16,0.158,75
-3.4029,8,20,0,250,112,0.16,0.158,120
3.3122,-3,30,0,250,112,0.16,0.158,120
4.0744,-2,30,0,250,112,0.16,0.158,120
4.7669,-1,30,0,250,112,0.16,0.158,120
5.471,0,30,0,250,112,0.16,0.158,120
5.8716,1,30,0,250,112,0.16,0.158,120
5.9696,2,30,0,250,112,0.16,0.158,120
5.6954,3,30,0,250,112,0.16,0.158,120
4.4462,4,30,0,250,112,0.16,0.158,120
4.2191,5,30,0,250,112,0.16,0.158,120
7.4328,-1,15,0,250,112,0.16,0.158,75
1.8206,6,30,0,250,112,0.16,0.158,120
0.91053,7,30,0,250,112,0.16,0.158,120
-2.1915,8,30,0,250,112,0.16,0.158,120
3.2825,-3,40,0,250,112,0.16,0.158,120
4.0929,-2,40,0,250,112,0.16,0.158,120
4.751,-1,40,0,250,112,0.16,0.158,120
5.414,0,40,0,250,112,0.16,0.158,120
5.9134,1,40,0,250,112,0.16,0.158,120
6.0703,2,40,0,250,112,0.16,0.158,120
6.0877,3,40,0,250,112,0.16,0.158,120
7.1439,0,15,0,250,112,0.16,0.158,75
5.1535,4,40,0,250,112,0.16,0.158,120
3.8214,5,40,0,250,112,0.16,0.158,120
2.5181,6,40,0,250,112,0.16,0.158,120
1.225,7,40,0,250,112,0.16,0.158,120
-0.7497,8,40,0,250,112,0.16,0.158,120
3.1985,-3,50,0,250,112,0.16,0.158,120
3.9945,-2,50,0,250,112,0.16,0.158,120
4.6822,-1,50,0,250,112,0.16,0.158,120
5.3103,0,50,0,250,112,0.16,0.158,120
5.862,1,50,0,250,112,0.16,0.158,120
5.9441,1,15,0,250,112,0.16,0.158,75
6.2748,2,50,0,250,112,0.16,0.158,120
6.1527,3,50,0,250,112,0.16,0.158,120
5.8386,4,50,0,250,112,0.16,0.158,120
4.7709,5,50,0,250,112,0.16,0.158,120
3.4545,6,50,0,250,112,0.16,0.158,120
1.7147,7,50,0,250,112,0.16,0.158,120
-0.00073233,8,50,0,250,112,0.16,0.158,120
3.1783,-3,60,0,250,112,0.16,0.158,120
3.9004,-2,60,0,250,112,0.16,0.158,120
4.707,-1,60,0,250,112,0.16,0.158,120
5.2125,2,15,0,250,112,0.16,0.158,75
5.3471,0,60,0,250,112,0.16,0.158,120
5.8404,1,60,0,250,112,0.16,0.158,120
6.2554,2,60,0,250,112,0.16,0.158,120
6.2506,3,60,0,250,112,0.16,0.158,120
5.7984,4,60,0,250,112,0.16,0.158,120
4.7807,5,60,0,250,112,0.16,0.158,120
3.2743,6,60,0,250,112,0.16,0.158,120
2.3786,7,60,0,250,112,0.16,0.158,120
0.37777,8,60,0,250,112,0.16,0.158,120
3.0727,-3,70,0,250,112,0.16,0.158,120
3.074,3,15,0,250,112,0.16,0.158,75
3.8022,-2,70,0,250,112,0.16,0.158,120
4.5794,-1,70,0,250,112,0.16,0.158,120
5.2418,0,70,0,250,112,0.16,0.158,120
5.8398,1,70,0,250,112,0.16,0.158,120
6.0858,2,70,0,250,112,0.16,0.158,120
6.162,3,70,0,250,112,0.16,0.158,120
5.8226,4,70,0,250,112,0.16,0.158,120
5.2363,5,70,0,250,112,0.16,0.158,120
3.8147,6,70,0,250,112,0.16,0.158,120
2.4849,7,70,0,250,112,0.16,0.158,120
1.8027,4,15,0,250,112,0.16,0.158,75
-0.005821,8,70,0,250,112,0.16,0.158,120
2.9403,-3,80,0,250,112,0.16,0.158,120
3.7832,-2,80,0,250,112,0.16,0.158,120
4.5782,-1,80,0,250,112,0.16,0.158,120
5.1849,0,80,0,250,112,0.16,0.158,120
5.7831,1,80,0,250,112,0.16,0.158,120
6.0664,2,80,0,250,112,0.16,0.158,120
6.2192,3,80,0,250,112,0.16,0.158,120
5.8976,4,80,0,250,112,0.16,0.158,120
5.1785,5,80,0,250,112,0.16,0.158,120
0.31604,5,15,0,250,112,0.16,0.158,75
3.2904,6,80,0,250,112,0.16,0.158,120
1.4394,7,80,0,250,112,0.16,0.158,120
0.65274,8,80,0,250,112,0.16,0.158,120
2.9438,-3,90,0,250,112,0.16,0.158,120
3.6465,-2,90,0,250,112,0.16,0.158,120
4.4009,-1,90,0,250,112,0.16,0.158,120
5.0592,0,90,0,250,112,0.16,0.158,120
5.6682,1,90,0,250,112,0.16,0.158,120
6.0812,2,90,0,250,112,0.16,0.158,120
6.051,3,90,0,250,112,0.16,0.158,120
4.9461,-6,22.5,0,250,112,0.16,0.158,75
5.7251,4,90,0,250,112,0.16,0.158,120
5.2046,5,90,0,250,112,0.16,0.158,120
4.0437,6,90,0,250,112,0.16,0.158,120
2.314,7,90,0,250,112,0.16,0.158,120
0.30018,8,90,0,250,112,0.16,0.158,120
2.8796,-3,100,0,250,112,0.16,0.158,120
3.6333,-2,100,0,250,112,0.16,0.158,120
4.3601,-1,100,0,250,112,0.16,0.158,120
5.0048,0,100,0,250,112,0.16,0.158,120
5.6061,1,100,0,250,112,0.16,0.158,120
5.6659,-5,22.5,0,250,112,0.16,0.158,75
5.9165,2,100,0,250,112,0.16,0.158,120
6.0542,3,100,0,250,112,0.16,0.158,120
5.7045,4,100,0,250,112,0.16,0.158,120
5.3047,5,100,0,250,112,0.16,0.158,120
3.8713,6,100,0,250,112,0.16,0.158,120
2.2266,7,100,0,250,112,0.16,0.158,120
0.18475,8,100,0,250,112,0.16,0.158,120
2.8091,-3,110,0,250,112,0.16,0.158,120
3.5162,-2,110,0,250,112,0.16,0.158,120
4.2899,-1,110,0,250,112,0.16,0.158,120
6.3731,-4,22.5,0,250,112,0.16,0.158,75
6.5887,-4,0,0,250,112,0.16,0.158,75
4.9759,0,110,0,250,112,0.16,0.158,120
5.517,1,110,0,250,112,0.16,0.158,120
5.868,2,110,0,250,112,0.16,0.158,120
6.0975,3,110,0,250,112,0.16,0.158,120
5.7749,4,110,0,250,112,0.16,0.158,120
5.156,5,110,0,250,112,0.16,0.158,120
3.6976,6,110,0,250,112,0.16,0.158,120
2.2336,7,110,0,250,112,0.16,0.158,120
0.84736,8,110,0,250,112,0.16,0.158,120
2.6524,-3,120,0,250,112,0.16,0.158,120
7.0679,-3,22.5,0,250,112,0.16,0.158,75
3.3596,-2,120,0,250,112,0.16,0.158,120
4.1715,-1,120,0,250,112,0.16,0.158,120
4.8979,0,120,0,250,112,0.16,0.158,120
5.4635,1,120,0,250,112,0.16,0.158,120
5.8327,2,120,0,250,112,0.16,0.158,120
6.0561,3,120,0,250,112,0.16,0.158,120
5.7808,4,120,0,250,112,0.16,0.158,120
4.8628,5,120,0,250,112,0.16,0.158,120
3.7568,6,120,0,250,112,0.16,0.158,120
2.1622,7,120,0,250,112,0.16,0.158,120
7.4155,-2,22.5,0,250,112,0.16,0.158,75
0.89509,8,120,0,250,112,0.16,0.158,120
1.7965,-1,0,0,250,112,0.16,0.158,150
2.4285,0,0,0,250,112,0.16,0.158,150
2.661,1,0,0,250,112,0.16,0.158,150
2.9491,2,0,0,250,112,0.16,0.158,150
2.3489,3,0,0,250,112,0.16,0.158,150
1.7479,4,0,0,250,112,0.16,0.158,150
0.36672,5,0,0,250,112,0.16,0.158,150
-1.7434,6,0,0,250,112,0.16,0.158,150
-4.6739,7,0,0,250,112,0.16,0.158,150
7.5526,-1,22.5,0,250,112,0.16,0.158,75
-7.7191,8,0,0,250,112,0.16,0.158,150
-15.873,9,0,0,250,112,0.16,0.158,150
-17.652,10,0,0,250,112,0.16,0.158,150
1.8826,-1,10,0,250,112,0.16,0.158,150
2.6629,0,10,0,250,112,0.16,0.158,150
3.1283,1,10,0,250,112,0.16,0.158,150
3.4319,2,10,0,250,112,0.16,0.158,150
3.5621,3,10,0,250,112,0.16,0.158,150
2.7192,4,10,0,250,112,0.16,0.158,150
1.9268,5,10,0,250,112,0.16,0.158,150
7.3926,0,22.5,0,250,112,0.16,0.158,75
0.3183,6,10,0,250,112,0.16,0.158,150
-1.6148,7,10,0,250,112,0.16,0.158,150
-5.3742,8,10,0,250,112,0.16,0.158,150
-8.0417,9,10,0,250,112,0.16,0.158,150
-13.353,10,10,0,250,112,0.16,0.158,150
1.9136,-1,20,0,250,112,0.16,0.158,150
2.5831,0,20,0,250,112,0.16,0.158,150
3.3003,1,20,0,250,112,0.16,0.158,150
3.7495,2,20,0,250,112,0.16,0.158,150
3.6598,3,20,0,250,112,0.16,0.158,150
7.0458,1,22.5,0,250,112,0.16,0.158,75
3.8387,4,20,0,250,112,0.16,0.158,150
2.6893,5,20,0,250,112,0.16,0.158,150
1.6074,6,20,0,250,112,0.16,0.158,150
0.42792,7,20,0,250,112,0.16,0.158,150
-1.8417,8,20,0,250,112,0.16,0.158,150
-5.354,9,20,0,250,112,0.16,0.158,150
-9.1219,10,20,0,250,112,0.16,0.158,150
1.8802,-1,30,0,250,112,0.16,0.158,150
2.6791,0,30,0,250,112,0.16,0.158,150
3.3568,1,30,0,250,112,0.16,0.158,150
5.5122,2,22.5,0,250,112,0.16,0.158,75
3.8985,2,30,0,250,112,0.16,0.158,150
4.2915,3,30,0,250,112,0.16,0.158,150
4.0234,4,30,0,250,112,0.16,0.158,150
3.4853,5,30,0,250,112,0.16,0.158,150
2.6451,6,30,0,250,112,0.16,0.158,150
0.7068,7,30,0,250,112,0.16,0.158,150
-0.90909,8,30,0,250,112,0.16,0.158,150
-3.4854,9,30,0,250,112,0.16,0.158,150
-7.3399,10,30,0,250,112,0.16,0.158,150
1.8975,-1,40,0,250,112,0.16,0.158,150
4.62,3,22.5,0,250,112,0.16,0.158,75
2.5806,0,40,0,250,112,0.16,0.158,150
3.3451,1,40,0,250,112,0.16,0.158,150
3.9703,2,40,0,250,112,0.16,0.158,150
4.398,3,40,0,250,112,0.16,0.158,150
4.535,4,40,0,250,112,0.16,0.158,150
4.3269,5,40,0,250,112,0.16,0.158,150
3.3813,6,40,0,250,112,0.16,0.158,150
2.5059,7,40,0,250,112,0.16,0.158,150
0.64165,8,40,0,250,112,0.16,0.158,150
-3.5291,9,40,0,250,112,0.16,0.158,150
2.8495,4,22.5,0,250,112,0.16,0.158,75
-5.7989,10,40,0,250,112,0.16,0.158,150
1.8778,-1,50,0,250,112,0.16,0.158,150
2.6448,0,50,0,250,112,0.16,0.158,150
3.2519,1,50,0,250,112,0.16,0.158,150
4.0013,2,50,0,250,112,0.16,0.158,150
4.4391,3,50,0,250,112,0.16,0.158,150
4.6355,4,50,0,250,112,0.16,0.158,150
4.4474,5,50,0,250,112,0.16,0.158,150
3.5769,6,50,0,250,112,0.16,0.158,150
2.8185,7,50,0,250,112,0.16,0.158,150
1.1886,5,22.5,0,250,112,0.16,0.158,75
0.40015,8,50,0,250,112,0.16,0.158,150
-1.1448,9,50,0,250,112,0.16,0.158,150
-3.6458,10,50,0,250,112,0.16,0.158,150
1.7737,-1,60,0,250,112,0.16,0.158,150
2.4821,0,60,0,250,112,0.16,0.158,150
3.2979,1,60,0,250,112,0.16,0.158,150
3.9839,2,60,0,250,112,0.16,0.158,150
4.3911,3,60,0,250,112,0.16,0.158,150
4.5837,4,60,0,250,112,0.16,0.158,150
4.1844,5,60,0,250,112,0.16,0.158,150
4.861,-6,30,0,250,112,0.16,0.158,75
6.9965,-3,0,0,250,112,0.16,0.158,75
3.8847,6,60,0,250,112,0.16,0.158,150
2.7074,7,60,0,250,112,0.16,0.158,150
0.62573,8,60,0,250,112,0.16,0.158,150
-2.0241,9,60,0,250,112,0.16,0.158,150
-3.1464,10,60,0,250,112,0.16,0.158,150
1.7547,-1,70,0,250,112,0.16,0.158,150
2.5601,0,70,0,250,112,0.16,0.158,150
3.2506,1,70,0,250,112,0.16,0.158,150
3.8598,2,70,0,250,112,0.16,0.158,150
4.339,3,70,0,250,112,0.16,0.158,150
5.5884,-5,30,0,250,112,0.16,0.158,75
4.6264,4,70,0,250,112,0.16,0.158,150
4.5616,5,70,0,250,112,0.16,0.158,150
4.0082,6,70,0,250,112,0.16,0.158,150
3.1662,7,70,0,250,112,0.16,0.158,150
1.511,8,70,0,250,112,0.16,0.158,150
-0.57515,9,70,0,250,112,0.16,0.158,150
-2.9694,10,70,0,250,112,0.16,0.158,150
1.7826,-1,80,0,250,112,0.16,0.158,150
2.4204,0,80,0,250,112,0.16,0.158,150
3.2194,1,80,0,250,112,0.16,0.158,150
6.2541,-4,30,0,250,112,0.16,0.158,75
3.8347,2,80,0,250,112,0.16,0.158,150
4.4222,3,80,0,250,112,0.16,0.158,150
4.6003,4,80,0,250,112,0.16,0.158,150
4.565,5,80,0,250,112,0.16,0.158,150
4.0991,6,80,0,250,112,0.16,0.158,150
2.7256,7,80,0,250,112,0.16,0.158,150
1.4421,8,80,0,250,112,0.16,0.158,150
-0.74144,9,80,0,250,112,0.16,0.158,150
-3.0136,10,80,0,250,112,0.16,0.158,150
1.6592,-1,90,0,250,112,0.16,0.158,150
6.8886,-3,30,0,250,112,0.16,0.158,75
2.4472,0,90,0,250,112,0.16,0.158,150
3.2204,1,90,0,250,112,0.16,0.158,150
3.8476,2,90,0,250,112,0.16,0.158,150
4.2835,3,90,0,250,112,0.16,0.158,150
4.5123,4,90,0,250,112,0.16,0.158,150
4.5477,5,90,0,250,112,0.16,0.158,150
4.1037,6,90,0,250,112,0.16,0.158,150
2.9799,7,90,0,250,112,0.16,0.158,150
1.8179,8,90,0,250,112,0.16,0.158,150
-1.3072,9,90,0,250,112,0.16,0.158,150
7.341,-2,30,0,250,112,0.16,0.158,75
-4.15,10,90,0,250,112,0.16,0.158,150
1.6351,-1,100,0,250,112,0.16,0.158,150
2.4182,0,100,0,250,112,0.16,0.158,150
3.2255,1,100,0,250,112,0.16,0.158,150
3.7452,2,100,0,250,112,0.16,0.158,150
4.2715,3,100,0,250,112,0.16,0.158,150
4.6909,4,100,0,250,112,0.16,0.158,150
4.6016,5,100,0,250,112,0.16,0.158,150
4.1441,6,100,0,250,112,0.16,0.158,150
3.2323,7,100,0,250,112,0.16,0.158,150
7.5293,-1,30,0,250,112,0.16,0.158,75
1.6755,8,100,0,250,112,0.16,0.158,150
-0.46735,9,100,0,250,112,0.16,0.158,150
-2.8922,10,100,0,250,112,0.16,0.158,150
1.6445,-1,110,0,250,112,0.16,0.158,150
2.3866,0,110,0,250,112,0.16,0.158,150
3.0554,1,110,0,250,112,0.16,0.158,150
3.7038,2,110,0,250,112,0.16,0.158,150
4.2975,3,110,0,250,112,0.16,0.158,150
4.471,4,110,0,250,112,0.16,0.158,150
4.5914,5,110,0,250,112,0.16,0.158,150
7.6143,0,30,0,250,112,0.16,0.158,75
3.8506,6,110,0,250,112,0.16,0.158,150
2.7014,7,110,0,250,112,0.16,0.158,150
1.4179,8,110,0,250,112,0.16,0.158,150
-0.78757,9,110,0,250,112,0.16,0.158,150
-2.4289,10,110,0,250,112,0.16,0.158,150
1.5975,-1,120,0,250,112,0.16,0.158,150
2.2928,0,120,0,250,112,0.16,0.158,150
3.0333,1,120,0,250,112,0.16,0.158,150
3.6652,2,120,0,250,112,0.16,0.158,150
4.1805,3,120,0,250,112,0.16,0.158,150
7.2009,1,30,0,250,112,0.16,0.158,75
4.5676,4,120,0,250,112,0.16,0.158,150
4.496,5,120,0,250,112,0.16,0.158,150
3.5532,6,120,0,250,112,0.16,0.158,150
2.7618,7,120,0,250,112,0.16,0.158,150
1.7971,8,120,0,250,112,0.16,0.158,150
-0.68226,9,120,0,250,112,0.16,0.158,150
-2.1393,10,120,0,250,112,0.16,0.158,150
1.5098,-1,130,0,250,112,0.16,0.158,150
2.2885,0,130,0,250,112,0.16,0.158,150
3.1163,1,130,0,250,112,0.16,0.158,150
6.295,2,30,0,250,112,0.16,0.158,75
3.5777,2,130,0,250,112,0.16,0.158,150
4.2072,3,130,0,250,112,0.16,0.158,150
4.4478,4,130,0,250,112,0.16,0.158,150
4.5582,5,130,0,250,112,0.16,0.158,150
3.99,6,130,0,250,112,0.16,0.158,150
2.5328,7,130,0,250,112,0.16,0.158,150
1.2166,8,130,0,250,112,0.16,0.158,150
-0.71953,9,130,0,250,112,0.16,0.158,150
-2.9815,10,130,0,250,112,0.16,0.158,150
1.4616,-1,140,0,250,112,0.16,0.158,150
5.3973,3,30,0,250,112,0.16,0.158,75
2.2168,0,140,0,250,112,0.16,0.158,150
2.9635,1,140,0,250,112,0.16,0.158,150
3.5606,2,140,0,250,112,0.16,0.158,150
4.0829,3,140,0,250,112,0.16,0.158,150
4.4615,4,140,0,250,112,0.16,0.158,150
4.376,5,140,0,250,112,0.16,0.158,150
4.0353,6,140,0,250,112,0.16,0.158,150
